Proyecto,Fecha,Planificado,Registrado,Diferencia,Estado
,12/01/2023,0.00,11.00,-11.00,Activo
,16/03/2023,0.00,12.58,-12.58,Activo
,13/04/2023,0.00,13.75,-13.75,Activo
,07/02/2023,0.00,9.75,-9.75,Activo
,13/06/2023,0.00,29.90,-29.90,Activo
,05/06/2023,0.00,15.33,-15.33,Activo
,08/05/2023,0.00,15.50,-15.50,Activo
,17/07/2023,0.00,22.00,-22.00,Activo
,03/01/2023,0.00,11.25,-11.25,Activo
,04/03/2023,0.00,8.00,-8.00,Activo
,08/03/2023,0.00,9.00,-9.00,Activo
,02/08/2023,0.00,23.01,-23.01,Activo
,29/03/2023,0.00,9.50,-9.50,Activo
,30/06/2023,0.00,13.94,-13.94,Activo
,03/02/2023,0.00,6.25,-6.25,Activo
,08/06/2023,0.00,24.00,-24.00,Activo
,13/03/2023,0.00,10.17,-10.17,Activo
,04/05/2023,0.00,13.17,-13.17,Activo
,18/07/2023,0.00,22.73,-22.73,Activo
,31/05/2023,0.00,17.75,-17.75,Activo
,26/05/2023,0.00,7.42,-7.42,Activo
,28/02/2023,0.00,8.92,-8.92,Activo
,31/07/2023,0.00,17.47,-17.47,Activo
,29/05/2023,0.00,13.48,-13.48,Activo
,17/04/2023,0.00,16.44,-16.44,Activo
,19/01/2023,0.00,7.00,-7.00,Activo
,25/04/2023,0.00,20.69,-20.69,Activo
,24/01/2023,0.00,13.25,-13.25,Activo
,16/01/2023,0.00,10.25,-10.25,Activo
,09/05/2023,0.00,26.19,-26.19,Activo
,15/02/2023,0.00,10.83,-10.83,Activo
,21/06/2023,0.00,33.69,-33.69,Activo
,01/03/2023,0.00,10.25,-10.25,Activo
,06/01/2023,0.00,8.83,-8.83,Activo
,12/05/2023,0.00,20.30,-20.30,Activo
,17/02/2023,0.00,18.08,-18.08,Activo
,10/04/2023,0.00,12.37,-12.37,Activo
,26/04/2023,0.00,19.15,-19.15,Activo
,24/03/2023,0.00,16.00,-16.00,Activo
,19/04/2023,0.00,27.50,-27.50,Activo
,09/06/2023,0.00,19.75,-19.75,Activo
,25/01/2023,0.00,11.25,-11.25,Activo
,11/07/2023,0.00,21.74,-21.74,Activo
,10/05/2023,0.00,24.00,-24.00,Activo
,02/06/2023,0.00,15.42,-15.42,Activo
,07/03/2023,0.00,9.37,-9.37,Activo
,16/05/2023,0.00,22.19,-22.19,Activo
,20/03/2023,0.00,22.05,-22.05,Activo
,03/05/2023,0.00,15.97,-15.97,Activo
,01/08/2023,0.00,16.15,-16.15,Activo
,14/07/2023,0.00,23.55,-23.55,Activo
,18/01/2023,0.00,12.83,-12.83,Activo
,19/05/2023,0.00,19.69,-19.69,Activo
,12/06/2023,0.00,31.85,-31.85,Activo
,24/02/2023,0.00,8.33,-8.33,Activo
,20/04/2023,0.00,25.00,-25.00,Activo
,25/05/2023,0.00,14.46,-14.46,Activo
,27/02/2023,0.00,16.25,-16.25,Activo
,04/08/2023,0.00,16.88,-16.88,Activo
,21/07/2023,0.00,10.50,-10.50,Activo
,30/03/2023,0.00,17.28,-17.28,Activo
,08/07/2023,0.00,10.00,-10.00,Activo
,22/05/2023,0.00,16.33,-16.33,Activo
,27/07/2023,0.00,11.74,-11.74,Activo
,14/03/2023,0.00,13.50,-13.50,Activo
,08/02/2023,0.00,15.50,-15.50,Activo
,17/03/2023,0.00,16.33,-16.33,Activo
,15/06/2023,0.00,27.77,-27.77,Activo
,21/02/2023,0.00,13.27,-13.27,Activo
,02/02/2023,0.00,11.50,-11.50,Activo
,23/03/2023,0.00,23.00,-23.00,Activo
,10/01/2023,0.00,17.50,-17.50,Activo
,02/03/2023,0.00,12.92,-12.92,Activo
,26/01/2023,0.00,12.25,-12.25,Activo
,15/05/2023,0.00,17.45,-17.45,Activo
,19/06/2023,0.00,29.40,-29.40,Activo
,24/07/2023,0.00,15.06,-15.06,Activo
,09/02/2023,0.00,10.50,-10.50,Activo
,31/01/2023,0.00,1.25,-1.25,Activo
,14/02/2023,0.00,14.00,-14.00,Activo
,28/07/2023,0.00,13.12,-13.12,Activo
,09/01/2023,0.00,15.00,-15.00,Activo
,23/02/2023,0.00,9.33,-9.33,Activo
,27/04/2023,0.00,9.03,-9.03,Activo
,03/08/2023,0.00,20.24,-20.24,Activo
,28/06/2023,0.00,24.44,-24.44,Activo
,23/05/2023,0.00,13.57,-13.57,Activo
,02/05/2023,0.00,15.08,-15.08,Activo
,02/01/2023,0.00,8.75,-8.75,Activo
,27/03/2023,0.00,12.75,-12.75,Activo
,06/06/2023,0.00,17.77,-17.77,Activo
,27/06/2023,0.00,24.11,-24.11,Activo
,06/02/2023,0.00,7.75,-7.75,Activo
,12/07/2023,0.00,22.70,-22.70,Activo
,13/01/2023,0.00,6.50,-6.50,Activo
,07/07/2023,0.00,21.00,-21.00,Activo
,10/03/2023,0.00,11.83,-11.83,Activo
,05/01/2023,0.00,8.58,-8.58,Activo
,18/05/2023,0.00,18.00,-18.00,Activo
,20/07/2023,0.00,10.25,-10.25,Activo
,11/04/2023,0.00,13.13,-13.13,Activo
,03/04/2023,0.00,19.42,-19.42,Activo
,27/01/2023,0.00,8.75,-8.75,Activo
,14/04/2023,0.00,8.32,-8.32,Activo
,25/07/2023,0.00,15.90,-15.90,Activo
,11/01/2023,0.00,20.00,-20.00,Activo
,04/07/2023,0.00,16.25,-16.25,Activo
,05/04/2023,0.00,14.00,-14.00,Activo
,20/02/2023,0.00,6.75,-6.75,Activo
,22/03/2023,0.00,25.50,-25.50,Activo
,28/04/2023,0.00,11.02,-11.02,Activo
,16/06/2023,0.00,31.75,-31.75,Activo
,03/03/2023,0.00,11.75,-11.75,Activo
,04/01/2023,0.00,8.58,-8.58,Activo
,22/02/2023,0.00,13.75,-13.75,Activo
,01/02/2023,0.00,2.50,-2.50,Activo
,14/06/2023,0.00,33.01,-33.01,Activo
,15/03/2023,0.00,11.00,-11.00,Activo
,24/04/2023,0.00,20.47,-20.47,Activo
,12/04/2023,0.00,16.92,-16.92,Activo
,30/01/2023,0.00,0.50,-0.50,Activo
,31/03/2023,0.00,5.00,-5.00,Activo
,06/07/2023,0.00,23.50,-23.50,Activo
,05/05/2023,0.00,15.47,-15.47,Activo
,17/01/2023,0.00,9.00,-9.00,Activo
,24/05/2023,0.00,10.56,-10.56,Activo
,13/07/2023,0.00,24.17,-24.17,Activo
,20/01/2023,0.00,9.50,-9.50,Activo
,23/01/2023,0.00,9.08,-9.08,Activo
,21/04/2023,0.00,22.13,-22.13,Activo
,17/05/2023,0.00,23.51,-23.51,Activo
,18/04/2023,0.00,38.00,-38.00,Activo
,11/05/2023,0.00,20.14,-20.14,Activo
,19/07/2023,0.00,24.03,-24.03,Activo
,06/03/2023,0.00,7.08,-7.08,Activo
,30/05/2023,0.00,15.52,-15.52,Activo
,10/02/2023,0.00,18.85,-18.85,Activo
,13/02/2023,0.00,12.08,-12.08,Activo
,29/06/2023,0.00,18.52,-18.52,Activo
,20/06/2023,0.00,29.46,-29.46,Activo
,23/06/2023,0.00,51.17,-51.17,Activo
,26/06/2023,0.00,25.07,-25.07,Activo
,09/03/2023,0.00,8.00,-8.00,Activo
,07/06/2023,0.00,16.25,-16.25,Activo
,28/03/2023,0.00,10.33,-10.33,Activo
Kappa - Emisión digital de TD - Banco Industrial,,0.00,479.77,-479.77,Activo
,04/08/2023,0.00,1.00,-1.00,Activo
,15/03/2023,0.00,5.65,-5.65,Activo
,19/04/2023,0.00,8.00,-8.00,Activo
,03/04/2023,0.00,8.00,-8.00,Activo
,12/06/2023,0.00,4.77,-4.77,Activo
,27/01/2023,0.00,3.50,-3.50,Activo
,07/06/2023,0.00,0.48,-0.48,Activo
,19/06/2023,0.00,4.00,-4.00,Activo
,11/04/2023,0.00,10.83,-10.83,Activo
,15/05/2023,0.00,4.99,-4.99,Activo
,14/02/2023,0.00,5.50,-5.50,Activo
,07/03/2023,0.00,8.59,-8.59,Activo
,10/01/2023,0.00,9.08,-9.08,Activo
,23/03/2023,0.00,8.00,-8.00,Activo
,12/05/2023,0.00,2.08,-2.08,Activo
,16/06/2023,0.00,4.02,-4.02,Activo
,19/01/2023,0.00,2.00,-2.00,Activo
,15/06/2023,0.00,1.62,-1.62,Activo
,14/03/2023,0.00,1.37,-1.37,Activo
,28/02/2023,0.00,5.33,-5.33,Activo
,06/06/2023,0.00,2.00,-2.00,Activo
,29/05/2023,0.00,0.33,-0.33,Activo
,31/01/2023,0.00,5.17,-5.17,Activo
,02/03/2023,0.00,8.80,-8.80,Activo
,21/03/2023,0.00,6.12,-6.12,Activo
,09/01/2023,0.00,7.75,-7.75,Activo
,24/03/2023,0.00,9.50,-9.50,Activo
,16/05/2023,0.00,6.08,-6.08,Activo
,02/02/2023,0.00,7.75,-7.75,Activo
,27/03/2023,0.00,8.00,-8.00,Activo
,30/03/2023,0.00,12.97,-12.97,Activo
,15/02/2023,0.00,4.00,-4.00,Activo
,20/04/2023,0.00,4.00,-4.00,Activo
,25/01/2023,0.00,9.00,-9.00,Activo
,05/05/2023,0.00,5.75,-5.75,Activo
,31/05/2023,0.00,9.58,-9.58,Activo
,17/03/2023,0.00,4.53,-4.53,Activo
,10/05/2023,0.00,13.05,-13.05,Activo
,09/05/2023,0.00,4.99,-4.99,Activo
,08/03/2023,0.00,1.00,-1.00,Activo
,13/02/2023,0.00,8.75,-8.75,Activo
,10/04/2023,0.00,12.50,-12.50,Activo
,13/03/2023,0.00,5.22,-5.22,Activo
,17/05/2023,0.00,3.97,-3.97,Activo
,22/05/2023,0.00,5.75,-5.75,Activo
,17/02/2023,0.00,2.00,-2.00,Activo
,13/04/2023,0.00,11.00,-11.00,Activo
,13/01/2023,0.00,3.00,-3.00,Activo
,18/05/2023,0.00,3.33,-3.33,Activo
,01/03/2023,0.00,5.78,-5.78,Activo
,23/05/2023,0.00,2.33,-2.33,Activo
,31/03/2023,0.00,8.00,-8.00,Activo
,05/06/2023,0.00,2.00,-2.00,Activo
,29/03/2023,0.00,10.00,-10.00,Activo
,03/08/2023,0.00,4.00,-4.00,Activo
,18/04/2023,0.00,8.00,-8.00,Activo
,09/03/2023,0.00,3.50,-3.50,Activo
,26/01/2023,0.00,6.00,-6.00,Activo
,20/06/2023,0.00,4.92,-4.92,Activo
,28/03/2023,0.00,3.97,-3.97,Activo
,26/07/2023,0.00,8.00,-8.00,Activo
,16/03/2023,0.00,9.68,-9.68,Activo
,10/03/2023,0.00,6.85,-6.85,Activo
,11/05/2023,0.00,12.99,-12.99,Activo
,16/02/2023,0.00,1.22,-1.22,Activo
,30/05/2023,0.00,6.83,-6.83,Activo
,12/04/2023,0.00,1.00,-1.00,Activo
,01/02/2023,0.00,9.55,-9.55,Activo
,03/03/2023,0.00,4.05,-4.05,Activo
,06/03/2023,0.00,20.53,-20.53,Activo
,22/03/2023,0.00,8.00,-8.00,Activo
,11/01/2023,0.00,18.75,-18.75,Activo
,08/05/2023,0.00,19.45,-19.45,Activo
,30/01/2023,0.00,5.67,-5.67,Activo
,17/01/2023,0.00,4.00,-4.00,Activo
Kappa - Mantenimiento Innovación - 313920 - Banco Industrial,,0.00,174.03,-174.03,Activo
,28/07/2023,0.00,8.00,-8.00,Activo
,21/07/2023,0.00,5.50,-5.50,Activo
,04/07/2023,0.00,13.00,-13.00,Activo
,12/07/2023,0.00,8.00,-8.00,Activo
,30/06/2023,0.00,4.00,-4.00,Activo
,07/07/2023,0.00,8.00,-8.00,Activo
,20/07/2023,0.00,11.27,-11.27,Activo
,17/07/2023,0.00,10.00,-10.00,Activo
,05/07/2023,0.00,5.00,-5.00,Activo
,24/07/2023,0.00,10.67,-10.67,Activo
,27/07/2023,0.00,7.00,-7.00,Activo
,11/07/2023,0.00,5.00,-5.00,Activo
,01/08/2023,0.00,4.75,-4.75,Activo
,02/08/2023,0.00,3.00,-3.00,Activo
,10/07/2023,0.00,10.00,-10.00,Activo
,18/07/2023,0.00,4.00,-4.00,Activo
,31/07/2023,0.00,8.00,-8.00,Activo
,26/07/2023,0.00,6.08,-6.08,Activo
,13/07/2023,0.00,8.00,-8.00,Activo
,25/07/2023,0.00,12.02,-12.02,Activo
,06/07/2023,0.00,2.00,-2.00,Activo
,19/07/2023,0.00,10.50,-10.50,Activo
,29/06/2023,0.00,10.25,-10.25,Activo
Kappa - Operativo Facturable - Banco Industrial,,0.00,2530.05,-2530.05,Activo
,16/06/2023,0.00,10.57,-10.57,Activo
,12/05/2023,0.00,13.15,-13.15,Activo
,03/04/2023,0.00,6.00,-6.00,Activo
,25/07/2023,0.00,19.89,-19.89,Activo
,20/03/2023,0.00,10.65,-10.65,Activo
,11/01/2023,0.00,21.80,-21.80,Activo
,27/01/2023,0.00,6.75,-6.75,Activo
,04/07/2023,0.00,9.50,-9.50,Activo
,15/03/2023,0.00,11.45,-11.45,Activo
,06/01/2023,0.00,9.77,-9.77,Activo
,21/06/2023,0.00,24.47,-24.47,Activo
,27/02/2023,0.00,14.68,-14.68,Activo
,28/04/2023,0.00,29.89,-29.89,Activo
,23/01/2023,0.00,9.42,-9.42,Activo
,16/05/2023,0.00,14.28,-14.28,Activo
,24/03/2023,0.00,14.13,-14.13,Activo
,19/04/2023,0.00,8.63,-8.63,Activo
,04/08/2023,0.00,18.62,-18.62,Activo
,28/06/2023,0.00,28.79,-28.79,Activo
,15/02/2023,0.00,9.00,-9.00,Activo
,24/04/2023,0.00,30.65,-30.65,Activo
,20/02/2023,0.00,7.08,-7.08,Activo
,18/01/2023,0.00,12.23,-12.23,Activo
,24/02/2023,0.00,9.08,-9.08,Activo
,28/03/2023,0.00,14.62,-14.62,Activo
,23/02/2023,0.00,11.77,-11.77,Activo
,02/02/2023,0.00,10.00,-10.00,Activo
,13/07/2023,0.00,21.62,-21.62,Activo
,20/01/2023,0.00,9.25,-9.25,Activo
,07/06/2023,0.00,22.09,-22.09,Activo
,20/04/2023,0.00,21.03,-21.03,Activo
,24/05/2023,0.00,29.42,-29.42,Activo
,01/08/2023,0.00,23.25,-23.25,Activo
,29/06/2023,0.00,20.25,-20.25,Activo
,19/05/2023,0.00,24.42,-24.42,Activo
,03/05/2023,0.00,25.95,-25.95,Activo
,09/01/2023,0.00,15.12,-15.12,Activo
,12/04/2023,0.00,24.55,-24.55,Activo
,12/06/2023,0.00,29.64,-29.64,Activo
,21/07/2023,0.00,25.45,-25.45,Activo
,06/03/2023,0.00,9.92,-9.92,Activo
,03/03/2023,0.00,11.85,-11.85,Activo
,08/05/2023,0.00,16.03,-16.03,Activo
,25/04/2023,0.00,28.20,-28.20,Activo
,05/01/2023,0.00,18.95,-18.95,Activo
,31/01/2023,0.00,8.50,-8.50,Activo
,14/02/2023,0.00,8.25,-8.25,Activo
,15/06/2023,0.00,23.20,-23.20,Activo
,23/03/2023,0.00,12.90,-12.90,Activo
,26/07/2023,0.00,18.25,-18.25,Activo
,12/01/2023,0.00,12.83,-12.83,Activo
,25/05/2023,0.00,20.16,-20.16,Activo
,07/02/2023,0.00,3.25,-3.25,Activo
,03/08/2023,0.00,25.15,-25.15,Activo
,17/07/2023,0.00,20.83,-20.83,Activo
,13/04/2023,0.00,10.77,-10.77,Activo
,16/03/2023,0.00,12.00,-12.00,Activo
,18/05/2023,0.00,30.08,-30.08,Activo
,14/07/2023,0.00,27.67,-27.67,Activo
,27/06/2023,0.00,27.67,-27.67,Activo
,29/03/2023,0.00,11.00,-11.00,Activo
,20/07/2023,0.00,19.07,-19.07,Activo
,10/03/2023,0.00,12.08,-12.08,Activo
,07/07/2023,0.00,5.50,-5.50,Activo
,05/06/2023,0.00,16.10,-16.10,Activo
,07/03/2023,0.00,16.72,-16.72,Activo
,24/01/2023,0.00,9.67,-9.67,Activo
,08/06/2023,0.00,31.72,-31.72,Activo
,17/02/2023,0.00,5.05,-5.05,Activo
,31/05/2023,0.00,23.60,-23.60,Activo
,02/01/2023,0.00,8.50,-8.50,Activo
,15/05/2023,0.00,18.50,-18.50,Activo
,17/03/2023,0.00,11.02,-11.02,Activo
,13/02/2023,0.00,8.73,-8.73,Activo
,26/04/2023,0.00,35.32,-35.32,Activo
,01/03/2023,0.00,10.33,-10.33,Activo
,09/05/2023,0.00,19.45,-19.45,Activo
,18/07/2023,0.00,28.60,-28.60,Activo
,08/02/2023,0.00,10.62,-10.62,Activo
,25/01/2023,0.00,8.00,-8.00,Activo
,30/01/2023,0.00,9.25,-9.25,Activo
,06/07/2023,0.00,11.00,-11.00,Activo
,02/06/2023,0.00,20.00,-20.00,Activo
,13/03/2023,0.00,9.99,-9.99,Activo
,05/05/2023,0.00,20.88,-20.88,Activo
,10/04/2023,0.00,9.50,-9.50,Activo
,04/01/2023,0.00,16.58,-16.58,Activo
,14/06/2023,0.00,24.08,-24.08,Activo
,08/03/2023,0.00,17.38,-17.38,Activo
,01/02/2023,0.00,11.82,-11.82,Activo
,10/05/2023,0.00,17.60,-17.60,Activo
,05/04/2023,0.00,9.00,-9.00,Activo
,11/07/2023,0.00,23.07,-23.07,Activo
,09/06/2023,0.00,29.38,-29.38,Activo
,26/06/2023,0.00,32.27,-32.27,Activo
,22/05/2023,0.00,24.77,-24.77,Activo
,02/05/2023,0.00,31.18,-31.18,Activo
,17/01/2023,0.00,8.42,-8.42,Activo
,17/05/2023,0.00,27.46,-27.46,Activo
,27/07/2023,0.00,22.79,-22.79,Activo
,14/03/2023,0.00,6.43,-6.43,Activo
,21/02/2023,0.00,15.95,-15.95,Activo
,10/07/2023,0.00,20.66,-20.66,Activo
,18/04/2023,0.00,13.25,-13.25,Activo
,05/07/2023,0.00,8.50,-8.50,Activo
,10/02/2023,0.00,14.75,-14.75,Activo
,09/03/2023,0.00,16.67,-16.67,Activo
,23/06/2023,0.00,15.77,-15.77,Activo
,30/03/2023,0.00,8.00,-8.00,Activo
,22/03/2023,0.00,14.27,-14.27,Activo
,19/07/2023,0.00,21.14,-21.14,Activo
,01/06/2023,0.00,33.60,-33.60,Activo
,24/07/2023,0.00,21.12,-21.12,Activo
,21/03/2023,0.00,1.75,-1.75,Activo
,04/04/2023,0.00,8.30,-8.30,Activo
,20/06/2023,0.00,20.58,-20.58,Activo
,29/05/2023,0.00,33.38,-33.38,Activo
,02/03/2023,0.00,15.03,-15.03,Activo
,03/01/2023,0.00,17.25,-17.25,Activo
,16/02/2023,0.00,8.80,-8.80,Activo
,11/05/2023,0.00,13.42,-13.42,Activo
,31/07/2023,0.00,15.75,-15.75,Activo
,13/06/2023,0.00,26.95,-26.95,Activo
,30/05/2023,0.00,23.58,-23.58,Activo
,27/04/2023,0.00,27.78,-27.78,Activo
,22/06/2023,0.00,31.85,-31.85,Activo
,21/04/2023,0.00,30.77,-30.77,Activo
,27/03/2023,0.00,10.63,-10.63,Activo
,26/01/2023,0.00,12.58,-12.58,Activo
,03/02/2023,0.00,6.75,-6.75,Activo
,16/01/2023,0.00,10.42,-10.42,Activo
,06/06/2023,0.00,11.25,-11.25,Activo
,14/04/2023,0.00,16.42,-16.42,Activo
,12/07/2023,0.00,23.58,-23.58,Activo
,17/04/2023,0.00,12.99,-12.99,Activo
,31/03/2023,0.00,7.98,-7.98,Activo
,28/07/2023,0.00,17.25,-17.25,Activo
,19/06/2023,0.00,18.20,-18.20,Activo
,19/01/2023,0.00,13.42,-13.42,Activo
,06/02/2023,0.00,7.42,-7.42,Activo
,13/01/2023,0.00,7.25,-7.25,Activo
,26/05/2023,0.00,19.75,-19.75,Activo
,11/04/2023,0.00,11.23,-11.23,Activo
,22/02/2023,0.00,9.00,-9.00,Activo
,02/08/2023,0.00,21.92,-21.92,Activo
,04/05/2023,0.00,25.87,-25.87,Activo
,28/02/2023,0.00,8.17,-8.17,Activo
,10/01/2023,0.00,20.12,-20.12,Activo
,23/05/2023,0.00,27.47,-27.47,Activo
,09/02/2023,0.00,13.74,-13.74,Activo
Kappa - Pagos QR y NFC - Banco Industrial,,0.00,636.01,-636.01,Activo
,16/01/2023,0.00,6.72,-6.72,Activo
,14/07/2023,0.00,0.83,-0.83,Activo
,08/03/2023,0.00,12.60,-12.60,Activo
,02/08/2023,0.00,6.17,-6.17,Activo
,13/04/2023,0.00,4.83,-4.83,Activo
,17/04/2023,0.00,10.70,-10.70,Activo
,12/01/2023,0.00,7.08,-7.08,Activo
,16/02/2023,0.00,5.43,-5.43,Activo
,21/02/2023,0.00,8.00,-8.00,Activo
,31/07/2023,0.00,7.22,-7.22,Activo
,13/02/2023,0.00,7.00,-7.00,Activo
,25/01/2023,0.00,4.80,-4.80,Activo
,04/04/2023,0.00,7.33,-7.33,Activo
,21/03/2023,0.00,8.00,-8.00,Activo
,26/04/2023,0.00,0.67,-0.67,Activo
,07/02/2023,0.00,15.38,-15.38,Activo
,22/03/2023,0.00,6.19,-6.19,Activo
,09/06/2023,0.00,3.15,-3.15,Activo
,05/07/2023,0.00,8.00,-8.00,Activo
,10/07/2023,0.00,1.17,-1.17,Activo
,05/05/2023,0.00,5.16,-5.16,Activo
,03/01/2023,0.00,14.08,-14.08,Activo
,30/01/2023,0.00,7.75,-7.75,Activo
,14/04/2023,0.00,5.37,-5.37,Activo
,20/01/2023,0.00,14.23,-14.23,Activo
,13/07/2023,0.00,3.00,-3.00,Activo
,22/02/2023,0.00,13.65,-13.65,Activo
,13/01/2023,0.00,6.67,-6.67,Activo
,06/06/2023,0.00,15.62,-15.62,Activo
,09/03/2023,0.00,14.48,-14.48,Activo
,24/03/2023,0.00,3.03,-3.03,Activo
,28/03/2023,0.00,8.00,-8.00,Activo
,19/01/2023,0.00,7.05,-7.05,Activo
,16/06/2023,0.00,6.03,-6.03,Activo
,04/01/2023,0.00,8.34,-8.34,Activo
,28/02/2023,0.00,8.00,-8.00,Activo
,26/05/2023,0.00,4.62,-4.62,Activo
,09/02/2023,0.00,9.08,-9.08,Activo
,10/01/2023,0.00,4.00,-4.00,Activo
,26/01/2023,0.00,5.86,-5.86,Activo
,04/05/2023,0.00,4.20,-4.20,Activo
,19/06/2023,0.00,7.00,-7.00,Activo
,06/07/2023,0.00,14.10,-14.10,Activo
,06/02/2023,0.00,13.43,-13.43,Activo
,28/07/2023,0.00,2.12,-2.12,Activo
,23/02/2023,0.00,11.75,-11.75,Activo
,27/03/2023,0.00,3.92,-3.92,Activo
,23/01/2023,0.00,15.99,-15.99,Activo
,07/06/2023,0.00,5.81,-5.81,Activo
,27/02/2023,0.00,8.00,-8.00,Activo
,11/04/2023,0.00,3.75,-3.75,Activo
,02/03/2023,0.00,5.50,-5.50,Activo
,03/05/2023,0.00,4.73,-4.73,Activo
,18/04/2023,0.00,8.68,-8.68,Activo
,20/06/2023,0.00,8.00,-8.00,Activo
,24/07/2023,0.00,1.77,-1.77,Activo
,20/02/2023,0.00,14.38,-14.38,Activo
,03/08/2023,0.00,8.00,-8.00,Activo
,28/06/2023,0.00,3.13,-3.13,Activo
,15/02/2023,0.00,2.00,-2.00,Activo
,17/01/2023,0.00,8.97,-8.97,Activo
,09/01/2023,0.00,6.43,-6.43,Activo
,20/04/2023,0.00,7.79,-7.79,Activo
,12/04/2023,0.00,5.50,-5.50,Activo
,11/01/2023,0.00,4.66,-4.66,Activo
,24/05/2023,0.00,4.42,-4.42,Activo
,10/03/2023,0.00,4.67,-4.67,Activo
,17/02/2023,0.00,4.00,-4.00,Activo
,27/07/2023,0.00,2.17,-2.17,Activo
,10/04/2023,0.00,3.17,-3.17,Activo
,25/05/2023,0.00,4.25,-4.25,Activo
,24/01/2023,0.00,1.83,-1.83,Activo
,27/01/2023,0.00,9.50,-9.50,Activo
,01/08/2023,0.00,2.67,-2.67,Activo
,24/02/2023,0.00,13.35,-13.35,Activo
,08/02/2023,0.00,13.22,-13.22,Activo
,05/01/2023,0.00,6.78,-6.78,Activo
,20/03/2023,0.00,14.35,-14.35,Activo
,19/04/2023,0.00,7.17,-7.17,Activo
,01/03/2023,0.00,8.00,-8.00,Activo
,14/02/2023,0.00,6.24,-6.24,Activo
,31/01/2023,0.00,1.00,-1.00,Activo
,02/01/2023,0.00,7.75,-7.75,Activo
,08/06/2023,0.00,3.58,-3.58,Activo
,18/01/2023,0.00,12.42,-12.42,Activo
,02/06/2023,0.00,5.97,-5.97,Activo
,23/03/2023,0.00,2.00,-2.00,Activo
,05/06/2023,0.00,14.58,-14.58,Activo
,21/06/2023,0.00,8.00,-8.00,Activo
La Tribu - Apolo - Alerta Médica Onboarding Digital - Alerta Medica,,0.00,483.37,-483.37,Activo
,27/01/2023,0.00,17.22,-17.22,Activo
,11/01/2023,0.00,25.33,-25.33,Activo
,02/01/2023,0.00,7.50,-7.50,Activo
,06/01/2023,0.00,11.00,-11.00,Activo
,06/02/2023,0.00,9.00,-9.00,Activo
,24/05/2023,0.00,1.00,-1.00,Activo
,19/01/2023,0.00,33.95,-33.95,Activo
,05/01/2023,0.00,11.25,-11.25,Activo
,03/01/2023,0.00,10.50,-10.50,Activo
,24/01/2023,0.00,18.95,-18.95,Activo
,09/01/2023,0.00,16.22,-16.22,Activo
,02/02/2023,0.00,16.00,-16.00,Activo
,18/01/2023,0.00,27.55,-27.55,Activo
,31/01/2023,0.00,10.00,-10.00,Activo
,12/01/2023,0.00,23.38,-23.38,Activo
,08/02/2023,0.00,1.00,-1.00,Activo
,25/01/2023,0.00,23.42,-23.42,Activo
,30/01/2023,0.00,21.30,-21.30,Activo
,13/01/2023,0.00,17.00,-17.00,Activo
,16/01/2023,0.00,28.50,-28.50,Activo
,04/02/2023,0.00,1.25,-1.25,Activo
,01/02/2023,0.00,14.47,-14.47,Activo
,26/01/2023,0.00,13.08,-13.08,Activo
,10/01/2023,0.00,17.83,-17.83,Activo
,07/02/2023,0.00,1.00,-1.00,Activo
,10/02/2023,0.00,1.00,-1.00,Activo
,17/01/2023,0.00,32.17,-32.17,Activo
,03/02/2023,0.00,17.75,-17.75,Activo
,23/01/2023,0.00,17.50,-17.50,Activo
,20/01/2023,0.00,26.50,-26.50,Activo
,04/01/2023,0.00,10.75,-10.75,Activo
La Tribu - Apolo - Sitio Web Parque Portales - La Tribu,,0.00,1025.30,-1025.30,Activo
,11/05/2023,0.00,8.75,-8.75,Activo
,15/06/2023,0.00,7.75,-7.75,Activo
,20/06/2023,0.00,7.00,-7.00,Activo
,18/04/2023,0.00,7.00,-7.00,Activo
,14/03/2023,0.00,9.67,-9.67,Activo
,14/02/2023,0.00,16.00,-16.00,Activo
,09/02/2023,0.00,13.00,-13.00,Activo
,02/03/2023,0.00,10.00,-10.00,Activo
,15/07/2023,0.00,3.67,-3.67,Activo
,11/04/2023,0.00,7.00,-7.00,Activo
,10/02/2023,0.00,16.20,-16.20,Activo
,14/04/2023,0.00,7.50,-7.50,Activo
,12/07/2023,0.00,15.25,-15.25,Activo
,07/07/2023,0.00,12.17,-12.17,Activo
,06/03/2023,0.00,8.00,-8.00,Activo
,23/02/2023,0.00,14.33,-14.33,Activo
,02/05/2023,0.00,12.25,-12.25,Activo
,20/04/2023,0.00,8.50,-8.50,Activo
,28/06/2023,0.00,7.00,-7.00,Activo
,19/05/2023,0.00,12.92,-12.92,Activo
,24/05/2023,0.00,5.17,-5.17,Activo
,20/03/2023,0.00,10.08,-10.08,Activo
,08/02/2023,0.00,8.00,-8.00,Activo
,19/04/2023,0.00,8.00,-8.00,Activo
,17/03/2023,0.00,6.68,-6.68,Activo
,09/05/2023,0.00,16.33,-16.33,Activo
,31/05/2023,0.00,13.17,-13.17,Activo
,26/04/2023,0.00,5.50,-5.50,Activo
,12/05/2023,0.00,14.08,-14.08,Activo
,14/06/2023,0.00,15.92,-15.92,Activo
,13/03/2023,0.00,10.50,-10.50,Activo
,10/04/2023,0.00,7.83,-7.83,Activo
,03/05/2023,0.00,7.70,-7.70,Activo
,28/04/2023,0.00,12.67,-12.67,Activo
